"id","name","price","category"
"8511","Generic Item","31","Otros"
"8512","Generic Item","152","Otros"
"8513","Generic Item","38","Otros"
"8514","Generic Item","48","Otros"
"8515","Generic Item","36","Otros"
"8516","Generic Item","184","Otros"
"8517","Generic Item","78","Otros"
"8518","Generic Item","173","Otros"
"8519","Generic Item","100","Otros"
"8520","Generic Item","160","Otros"
"8521","Generic Item","188","Otros"
"8522","Generic Item","96","Otros"
"8523","Generic Item","158","Otros"
"8524","Generic Item","165","Otros"
"8525","Generic Item","22","Otros"
"8526","Generic Item","125","Otros"
"8527","Generic Item","83","Otros"
"8528","Generic Item","87","Otros"
"8529","Generic Item","26","Otros"
"8530","Generic Item","60","Otros"
"8531","Generic Item","110","Otros"
"8532","Generic Item","54","Otros"
"8533","Generic Item","162","Otros"
"8534","Generic Item","29","Otros"
"8535","Generic Item","120","Otros"
"8536","Generic Item","135","Otros"
"8537","Generic Item","13","Otros"
"8538","Generic Item","149","Otros"
"8539","Generic Item","80","Otros"
"8540","Generic Item","6","Otros"
"8541","Generic Item","171","Otros"
"8542","Generic Item","112","Otros"
"8543","Generic Item","110","Otros"
"8544","Generic Item","39","Otros"
"8545","Generic Item","191","Otros"
"8546","Generic Item","197","Otros"
"8547","Generic Item","21","Otros"
"8548","Generic Item","106","Otros"
"8549","Generic Item","136","Otros"
"8550","Generic Item","140","Otros"
"8551","Generic Item","25","Otros"
"8552","Generic Item","71","Otros"
"8553","Generic Item","62","Otros"
"8554","Generic Item","95","Otros"
"8555","Generic Item","92","Otros"
"8556","Generic Item","181","Otros"
"8557","Generic Item","159","Otros"
"8558","Generic Item","175","Otros"
"8559","Generic Item","186","Otros"
"8560","Generic Item","77","Otros"
"8561","Generic Item","172","Otros"
"8562","Generic Item","13","Otros"
"8563","Generic Item","5","Otros"
"8564","Generic Item","199","Otros"
"8565","Generic Item","171","Otros"
"8566","Generic Item","20","Otros"
"8567","Generic Item","6","Otros"
"8568","Generic Item","165","Otros"
"8569","Generic Item","64","Otros"
"8570","Generic Item","44","Otros"
"8571","Generic Item","193","Otros"
"8572","Generic Item","175","Otros"
"8573","Generic Item","178","Otros"
"8574","Generic Item","33","Otros"
"8575","Generic Item","19","Otros"
"8576","Generic Item","129","Otros"
"8577","Generic Item","77","Otros"
"8578","Generic Item","66","Otros"
"8579","Generic Item","141","Otros"
"8580","Generic Item","107","Otros"
"8581","Generic Item","90","Otros"
"8582","Generic Item","74","Otros"
"8583","Generic Item","46","Otros"
"8584","Generic Item","158","Otros"
"8585","Generic Item","188","Otros"
"8586","Generic Item","9","Otros"
"8587","Generic Item","44","Otros"
"8588","Generic Item","21","Otros"
"8589","Generic Item","119","Otros"
"8590","Generic Item","94","Otros"
"8591","Generic Item","19","Otros"
"8592","Generic Item","135","Otros"
"8593","Generic Item","168","Otros"
"8594","Generic Item","17","Otros"
"8595","Generic Item","127","Otros"
"8596","Generic Item","74","Otros"
"8597","Generic Item","29","Otros"
"8598","Generic Item","125","Otros"
"8599","Generic Item","97","Otros"
"8600","Generic Item","166","Otros"
"8601","Generic Item","87","Otros"
"8602","Generic Item","160","Otros"
"8603","Generic Item","155","Otros"
"8604","Generic Item","87","Otros"
"8605","Generic Item","169","Otros"
"8606","Generic Item","59","Otros"
"8607","Generic Item","107","Otros"
"8608","Generic Item","18","Otros"
"8609","Generic Item","18","Otros"
"8610","Generic Item","193","Otros"
"8611","Generic Item","28","Otros"
"8612","Generic Item","60","Otros"
"8613","Generic Item","199","Otros"
"8614","Generic Item","29","Otros"
"8615","Generic Item","24","Otros"
"8616","Generic Item","101","Otros"
"8617","Generic Item","91","Otros"
"8618","Generic Item","158","Otros"
"8619","Generic Item","43","Otros"
"8620","Generic Item","138","Otros"
"8621","Generic Item","177","Otros"
"8622","Generic Item","187","Otros"
"8623","Generic Item","195","Otros"
"8624","Generic Item","120","Otros"
"8625","Generic Item","80","Otros"
"8626","Generic Item","7","Otros"
"8627","Generic Item","31","Otros"
"8628","Generic Item","32","Otros"
"8629","Generic Item","185","Otros"
"8630","Generic Item","21","Otros"
"8631","Generic Item","158","Otros"
"8632","Generic Item","90","Otros"
"8633","Generic Item","85","Otros"
"8634","Generic Item","43","Otros"
"8635","Generic Item","86","Otros"
"8636","Generic Item","57","Otros"
"8637","Generic Item","116","Otros"
"8638","Generic Item","40","Otros"
"8639","Generic Item","143","Otros"
"8640","Generic Item","140","Otros"
"8641","Generic Item","20","Otros"
"8642","Generic Item","179","Otros"
"8643","Generic Item","124","Otros"
"8644","Generic Item","22","Otros"
"8645","Generic Item","182","Otros"
"8646","Generic Item","45","Otros"
"8647","Generic Item","170","Otros"
"8648","Generic Item","118","Otros"
"8649","Generic Item","187","Otros"
"8650","Generic Item","91","Otros"
"8651","Generic Item","142","Otros"
"8652","Generic Item","18","Otros"
"8653","Generic Item","67","Otros"
"8654","Generic Item","19","Otros"
"8655","Generic Item","33","Otros"
"8656","Generic Item","19","Otros"
"8657","Generic Item","102","Otros"
"8658","Generic Item","160","Otros"
"8659","Generic Item","112","Otros"
"8660","Generic Item","23","Otros"
"8661","Generic Item","18","Otros"
"8662","Generic Item","76","Otros"
"8663","Generic Item","140","Otros"
"8664","Generic Item","183","Otros"
"8665","Generic Item","171","Otros"
"8666","Generic Item","89","Otros"
"8667","Generic Item","187","Otros"
"8668","Generic Item","199","Otros"
"8669","Generic Item","137","Otros"
"8670","Generic Item","151","Otros"
"8671","Generic Item","89","Otros"
"8672","Generic Item","176","Otros"
"8673","Generic Item","187","Otros"
"8674","Generic Item","14","Otros"
"8675","Generic Item","154","Otros"
"8676","Generic Item","115","Otros"
"8677","Generic Item","193","Otros"
"8678","Generic Item","53","Otros"
"8679","Generic Item","36","Otros"
"8680","Generic Item","57","Otros"
"8681","Generic Item","61","Otros"
"8682","Generic Item","24","Otros"
"8683","Generic Item","109","Otros"
"8684","Generic Item","49","Otros"
"8685","Generic Item","59","Otros"
"8686","Generic Item","5","Otros"
"8687","Generic Item","44","Otros"
"8688","Generic Item","111","Otros"
"8689","Generic Item","143","Otros"
"8690","Generic Item","76","Otros"
"8691","Generic Item","31","Otros"
"8692","Generic Item","20","Otros"
"8693","Generic Item","107","Otros"
"8694","Generic Item","158","Otros"
"8695","Generic Item","76","Otros"
"8696","Generic Item","26","Otros"
"8697","Generic Item","27","Otros"
"8698","Generic Item","8","Otros"
"8699","Generic Item","140","Otros"
"8700","Generic Item","40","Otros"
"8701","Generic Item","151","Otros"
"8702","Generic Item","125","Otros"
"8703","Generic Item","172","Otros"
"8704","Generic Item","79","Otros"
"8705","Generic Item","119","Otros"
"8706","Generic Item","34","Otros"
"8707","Generic Item","110","Otros"
"8708","Generic Item","24","Otros"
"8709","Generic Item","124","Otros"
"8710","Generic Item","7","Otros"
"8711","Generic Item","125","Otros"
"8712","Generic Item","152","Otros"
"8713","Generic Item","51","Otros"
"8714","Generic Item","155","Otros"
"8715","Generic Item","143","Otros"
"8716","Generic Item","73","Otros"
"8717","Generic Item","75","Otros"
"8718","Generic Item","56","Otros"
"8719","Generic Item","100","Otros"
"8720","Generic Item","184","Otros"
"8721","Generic Item","56","Otros"
"8722","Generic Item","170","Otros"
"8723","Generic Item","63","Otros"
"8724","Generic Item","171","Otros"
"8725","Generic Item","67","Otros"
"8726","Generic Item","174","Otros"
"8727","Generic Item","167","Otros"
"8728","Generic Item","143","Otros"
"8729","Generic Item","75","Otros"
"8730","Generic Item","79","Otros"
"8731","Generic Item","79","Otros"
"8732","Generic Item","25","Otros"
"8733","Generic Item","35","Otros"
"8734","Generic Item","54","Otros"
"8735","Generic Item","111","Otros"
"8736","Generic Item","167","Otros"
"8737","Generic Item","124","Otros"
"8738","Generic Item","98","Otros"
"8739","Generic Item","14","Otros"
"8740","Generic Item","113","Otros"
"8741","Generic Item","162","Otros"
"8742","Generic Item","53","Otros"
"8743","Generic Item","92","Otros"
"8744","Generic Item","183","Otros"
"8745","Generic Item","189","Otros"
"8746","Generic Item","90","Otros"
"8747","Generic Item","109","Otros"
"8748","Generic Item","186","Otros"
"8749","Generic Item","28","Otros"
"8750","Generic Item","69","Otros"
"8751","Generic Item","149","Otros"
"8752","Generic Item","22","Otros"
"8753","Generic Item","104","Otros"
"8754","Generic Item","106","Otros"
"8755","Generic Item","142","Otros"
"8756","Generic Item","132","Otros"
"8757","Generic Item","5","Otros"
"8758","Generic Item","165","Otros"
"8759","Generic Item","123","Otros"
"8760","Generic Item","182","Otros"
"8761","Generic Item","158","Otros"
"8762","Generic Item","138","Otros"
"8763","Generic Item","113","Otros"
"8764","Generic Item","155","Otros"
"8765","Generic Item","54","Otros"
"8766","Generic Item","45","Otros"
"8767","Generic Item","44","Otros"
"8768","Generic Item","160","Otros"
"8769","Generic Item","133","Otros"
"8770","Generic Item","151","Otros"
"8771","Generic Item","180","Otros"
"8772","Generic Item","82","Otros"
"8773","Generic Item","146","Otros"
"8774","Generic Item","67","Otros"
"8775","Generic Item","77","Otros"
"8776","Generic Item","107","Otros"
"8777","Generic Item","113","Otros"
"8778","Generic Item","117","Otros"
"8779","Generic Item","113","Otros"
"8780","Generic Item","61","Otros"
"8781","Generic Item","21","Otros"
"8782","Generic Item","142","Otros"
"8783","Generic Item","183","Otros"
"8784","Generic Item","171","Otros"
"8785","Generic Item","164","Otros"
"8786","Generic Item","47","Otros"
"8787","Generic Item","84","Otros"
"8788","Generic Item","156","Otros"
"8789","Generic Item","116","Otros"
"8790","Generic Item","75","Otros"
"8791","Generic Item","110","Otros"
"8792","Generic Item","199","Otros"
"8793","Generic Item","26","Otros"
"8794","Generic Item","125","Otros"
"8795","Generic Item","148","Otros"
"8796","Generic Item","7","Otros"
"8797","Generic Item","49","Otros"
"8798","Generic Item","136","Otros"
"8799","Generic Item","184","Otros"
"8800","Generic Item","192","Otros"
"8801","Generic Item","91","Otros"
"8802","Generic Item","134","Otros"
"8803","Generic Item","72","Otros"
"8804","Generic Item","135","Otros"
"8805","Generic Item","108","Otros"
"8806","Generic Item","50","Otros"
"8807","Generic Item","116","Otros"
"8808","Generic Item","115","Otros"
"8809","Generic Item","20","Otros"
"8810","Generic Item","29","Otros"
"8811","Generic Item","63","Otros"
"8812","Generic Item","186","Otros"
"8813","Generic Item","47","Otros"
"8814","Generic Item","13","Otros"
"8815","Generic Item","23","Otros"
"8816","Generic Item","136","Otros"
"8817","Generic Item","118","Otros"
"8818","Generic Item","90","Otros"
"8819","Generic Item","134","Otros"
"8820","Generic Item","164","Otros"
"8821","Generic Item","151","Otros"
"8822","Generic Item","54","Otros"
"8823","Generic Item","30","Otros"
"8824","Generic Item","81","Otros"
"8825","Generic Item","99","Otros"
"8826","Generic Item","127","Otros"
"8827","Generic Item","54","Otros"
"8828","Generic Item","192","Otros"
"8829","Generic Item","188","Otros"
"8830","Generic Item","69","Otros"
"8831","Generic Item","65","Otros"
"8832","Generic Item","121","Otros"
"8833","Generic Item","137","Otros"
"8834","Generic Item","71","Otros"
"8835","Generic Item","138","Otros"
"8836","Generic Item","192","Otros"
"8837","Generic Item","138","Otros"
"8838","Generic Item","62","Otros"
"8839","Generic Item","10","Otros"
"8840","Generic Item","25","Otros"
"8841","Generic Item","95","Otros"
"8842","Generic Item","51","Otros"
"8843","Generic Item","157","Otros"
"8844","Generic Item","148","Otros"
"8845","Generic Item","175","Otros"
"8846","Generic Item","87","Otros"
"8847","Generic Item","187","Otros"
"8848","Generic Item","33","Otros"
"8849","Generic Item","141","Otros"
"8850","Generic Item","182","Otros"
"8851","Generic Item","179","Otros"
"8852","Generic Item","96","Otros"
"8853","Generic Item","162","Otros"
"8854","Generic Item","199","Otros"
"8855","Generic Item","15","Otros"
"8856","Generic Item","67","Otros"
"8857","Generic Item","99","Otros"
"8858","Generic Item","67","Otros"
"8859","Generic Item","187","Otros"
"8860","Generic Item","82","Otros"
"8861","Generic Item","190","Otros"
"8862","Generic Item","136","Otros"
"8863","Generic Item","100","Otros"
"8864","Generic Item","107","Otros"
"8865","Generic Item","10","Otros"
"8866","Generic Item","39","Otros"
"8867","Generic Item","53","Otros"
"8868","Generic Item","72","Otros"
"8869","Generic Item","137","Otros"
"8870","Generic Item","158","Otros"
"8871","Generic Item","164","Otros"
"8872","Generic Item","166","Otros"
"8873","Generic Item","157","Otros"
"8874","Generic Item","45","Otros"
"8875","Generic Item","144","Otros"
"8876","Generic Item","14","Otros"
"8877","Generic Item","59","Otros"
"8878","Generic Item","197","Otros"
"8879","Generic Item","179","Otros"
"8880","Generic Item","55","Otros"
"8881","Generic Item","52","Otros"
"8882","Generic Item","27","Otros"
"8883","Generic Item","157","Otros"
"8884","Generic Item","156","Otros"
"8885","Generic Item","184","Otros"
"8886","Generic Item","99","Otros"
"8887","Generic Item","127","Otros"
"8888","Generic Item","83","Otros"
"8889","Generic Item","91","Otros"
"8890","Generic Item","98","Otros"
"8891","Generic Item","128","Otros"
"8892","Generic Item","191","Otros"
"8893","Generic Item","131","Otros"
"8894","Generic Item","78","Otros"
"8895","Generic Item","115","Otros"
"8896","Generic Item","162","Otros"
"8897","Generic Item","5","Otros"
"8898","Generic Item","176","Otros"
"8899","Generic Item","55","Otros"
"8900","Generic Item","59","Otros"
"8901","Generic Item","76","Otros"
"8902","Generic Item","65","Otros"
"8903","Generic Item","161","Otros"
"8904","Generic Item","165","Otros"
"8905","Generic Item","186","Otros"
"8906","Generic Item","127","Otros"
"8907","Generic Item","13","Otros"
"8908","Generic Item","48","Otros"
"8909","Generic Item","141","Otros"
"8910","Generic Item","68","Otros"
"8911","Generic Item","123","Otros"
"8912","Generic Item","85","Otros"
"8913","Generic Item","78","Otros"
"8914","Generic Item","12","Otros"
"8915","Generic Item","159","Otros"
"8916","Generic Item","191","Otros"
"8917","Generic Item","158","Otros"
"8918","Generic Item","107","Otros"
"8919","Generic Item","197","Otros"
"8920","Generic Item","55","Otros"
"8921","Generic Item","20","Otros"
"8922","Generic Item","81","Otros"
"8923","Generic Item","146","Otros"
"8924","Generic Item","14","Otros"
"8925","Generic Item","124","Otros"
"8926","Generic Item","36","Otros"
"8927","Generic Item","46","Otros"
"8928","Generic Item","194","Otros"
"8929","Generic Item","153","Otros"
"8930","Generic Item","139","Otros"
"8931","Generic Item","53","Otros"
"8932","Generic Item","184","Otros"
"8933","Generic Item","12","Otros"
"8934","Generic Item","199","Otros"
"8935","Generic Item","117","Otros"
"8936","Generic Item","5","Otros"
"8937","Generic Item","95","Otros"
"8938","Generic Item","47","Otros"
"8939","Generic Item","54","Otros"
"8940","Generic Item","49","Otros"
"8941","Generic Item","166","Otros"
"8942","Generic Item","173","Otros"
"8943","Generic Item","7","Otros"
"8944","Generic Item","171","Otros"
"8945","Generic Item","94","Otros"
"8946","Generic Item","194","Otros"
"8947","Generic Item","195","Otros"
"8948","Generic Item","149","Otros"
"8949","Generic Item","82","Otros"
"8950","Generic Item","114","Otros"
"8951","Generic Item","66","Otros"
"8952","Generic Item","42","Otros"
"8953","Generic Item","179","Otros"
"8954","Generic Item","51","Otros"
"8955","Generic Item","109","Otros"
"8956","Generic Item","13","Otros"
"8957","Generic Item","66","Otros"
"8958","Generic Item","63","Otros"
"8959","Generic Item","24","Otros"
"8960","Generic Item","138","Otros"
"8961","Generic Item","81","Otros"
"8962","Generic Item","155","Otros"
"8963","Generic Item","197","Otros"
"8964","Generic Item","17","Otros"
"8965","Generic Item","10","Otros"
"8966","Generic Item","174","Otros"
"8967","Generic Item","29","Otros"
"8968","Generic Item","77","Otros"
"8969","Generic Item","197","Otros"
"8970","Generic Item","120","Otros"
"8971","Generic Item","102","Otros"
"8972","Generic Item","183","Otros"
"8973","Generic Item","85","Otros"
"8974","Generic Item","112","Otros"
"8975","Generic Item","160","Otros"
"8976","Generic Item","120","Otros"
"8977","Generic Item","186","Otros"
"8978","Generic Item","161","Otros"
"8979","Generic Item","36","Otros"
"8980","Generic Item","131","Otros"
"8981","Generic Item","121","Otros"
"8982","Generic Item","138","Otros"
"8983","Generic Item","87","Otros"
"8984","Generic Item","147","Otros"
"8985","Generic Item","170","Otros"
"8986","Generic Item","127","Otros"
"8987","Generic Item","165","Otros"
"8988","Generic Item","190","Otros"
"8989","Generic Item","41","Otros"
"8990","Generic Item","151","Otros"
"8991","Generic Item","159","Otros"
"8992","Generic Item","188","Otros"
"8993","Generic Item","185","Otros"
"8994","Generic Item","37","Otros"
"8995","Generic Item","39","Otros"
"8996","Generic Item","155","Otros"
"8997","Generic Item","67","Otros"
"8998","Generic Item","152","Otros"
"8999","Generic Item","157","Otros"
"9000","Generic Item","93","Otros"
"9001","Generic Item","10","Otros"
"9002","Generic Item","30","Otros"
"9003","Generic Item","191","Otros"
"9004","Generic Item","122","Otros"
"9005","Generic Item","39","Otros"
"9006","Generic Item","128","Otros"
"9007","Generic Item","122","Otros"
"9008","Generic Item","138","Otros"
"9009","Generic Item","113","Otros"
"9010","Generic Item","108","Otros"
"9011","Generic Item","95","Otros"
"9012","Generic Item","15","Otros"
"9013","Generic Item","54","Otros"
"9014","Generic Item","107","Otros"
"9015","Generic Item","150","Otros"
"9016","Generic Item","115","Otros"
"9017","Generic Item","8","Otros"
"9018","Generic Item","160","Otros"
"9019","Generic Item","137","Otros"
"9020","Generic Item","100","Otros"
"9021","Generic Item","88","Otros"
"9022","Generic Item","78","Otros"
"9023","Generic Item","23","Otros"
"9024","Generic Item","47","Otros"
"9025","Generic Item","182","Otros"
"9026","Generic Item","161","Otros"
"9027","Generic Item","168","Otros"
"9028","Generic Item","105","Otros"
"9029","Generic Item","69","Otros"
"9030","Generic Item","39","Otros"
"9031","Generic Item","135","Otros"
"9032","Generic Item","38","Otros"
"9033","Generic Item","177","Otros"
"9034","Generic Item","177","Otros"
"9035","Generic Item","45","Otros"
"9036","Generic Item","98","Otros"
"9037","Generic Item","127","Otros"
"9038","Generic Item","106","Otros"
"9039","Generic Item","100","Otros"
"9040","Generic Item","16","Otros"
"9041","Generic Item","190","Otros"
"9042","Generic Item","63","Otros"
"9043","Generic Item","140","Otros"
"9044","Generic Item","116","Otros"
"9045","Generic Item","57","Otros"
"9046","Generic Item","173","Otros"
"9047","Generic Item","32","Otros"
"9048","Generic Item","122","Otros"
"9049","Generic Item","142","Otros"
"9050","Generic Item","101","Otros"
"9051","Generic Item","104","Otros"
"9052","Generic Item","139","Otros"
"9053","Generic Item","139","Otros"
"9054","Generic Item","187","Otros"
"9055","Generic Item","87","Otros"
"9056","Generic Item","71","Otros"
"9057","Generic Item","10","Otros"
"9058","Generic Item","115","Otros"
"9059","Generic Item","43","Otros"
"9060","Generic Item","141","Otros"
"9061","Generic Item","130","Otros"
"9062","Generic Item","68","Otros"
"9063","Generic Item","35","Otros"
"9064","Generic Item","176","Otros"
"9065","Generic Item","86","Otros"
"9066","Generic Item","54","Otros"
"9067","Generic Item","47","Otros"
"9068","Generic Item","183","Otros"
"9069","Generic Item","188","Otros"
"9070","Generic Item","148","Otros"
"9071","Generic Item","191","Otros"
"9072","Generic Item","92","Otros"
"9073","Generic Item","71","Otros"
"9074","Generic Item","128","Otros"
"9075","Generic Item","160","Otros"
"9076","Generic Item","130","Otros"
"9077","Generic Item","62","Otros"
"9078","Generic Item","14","Otros"
"9079","Generic Item","22","Otros"
"9080","Generic Item","22","Otros"
"9081","Generic Item","187","Otros"
"9082","Generic Item","66","Otros"
"9083","Generic Item","115","Otros"
"9084","Generic Item","156","Otros"
"9085","Generic Item","197","Otros"
"9086","Generic Item","134","Otros"
"9087","Generic Item","92","Otros"
"9088","Generic Item","48","Otros"
"9089","Generic Item","168","Otros"
"9090","Generic Item","67","Otros"
"9091","Generic Item","123","Otros"
"9092","Generic Item","113","Otros"
"9093","Generic Item","57","Otros"
"9094","Generic Item","144","Otros"
"9095","Generic Item","128","Otros"
"9096","Generic Item","91","Otros"
"9097","Generic Item","8","Otros"
"9098","Generic Item","178","Otros"
"9099","Generic Item","199","Otros"
"9100","Generic Item","171","Otros"
"9101","Generic Item","131","Otros"
"9102","Generic Item","61","Otros"
"9103","Generic Item","78","Otros"
"9104","Generic Item","137","Otros"
"9105","Generic Item","147","Otros"
"9106","Generic Item","144","Otros"
"9107","Generic Item","164","Otros"
"9108","Generic Item","67","Otros"
"9109","Generic Item","108","Otros"
"9110","Generic Item","26","Otros"
"9111","Generic Item","45","Otros"
"9112","Generic Item","24","Otros"
"9113","Generic Item","186","Otros"
"9114","Generic Item","111","Otros"
"9115","Generic Item","92","Otros"
"9116","Generic Item","98","Otros"
"9117","Generic Item","185","Otros"
"9118","Generic Item","69","Otros"
"9119","Generic Item","183","Otros"
"9120","Generic Item","89","Otros"
"9121","Generic Item","80","Otros"
"9122","Generic Item","31","Otros"
"9123","Generic Item","114","Otros"
"9124","Generic Item","28","Otros"
"9125","Generic Item","173","Otros"
"9126","Generic Item","185","Otros"
"9127","Generic Item","82","Otros"
"9128","Generic Item","104","Otros"
"9129","Generic Item","128","Otros"
"9130","Generic Item","177","Otros"
"9131","Generic Item","11","Otros"
"9132","Generic Item","26","Otros"
"9133","Generic Item","175","Otros"
"9134","Generic Item","79","Otros"
"9135","Generic Item","60","Otros"
"9136","Generic Item","96","Otros"
"9137","Generic Item","51","Otros"
"9138","Generic Item","159","Otros"
"9139","Generic Item","117","Otros"
"9140","Generic Item","147","Otros"
"9141","Generic Item","118","Otros"
"9142","Generic Item","5","Otros"
"9143","Generic Item","131","Otros"
"9144","Generic Item","31","Otros"
"9145","Generic Item","16","Otros"
"9146","Generic Item","136","Otros"
"9147","Generic Item","199","Otros"
"9148","Generic Item","61","Otros"
"9149","Generic Item","140","Otros"
"9150","Generic Item","52","Otros"
"9151","Generic Item","170","Otros"
"9152","Generic Item","142","Otros"
"9153","Generic Item","84","Otros"
"9154","Generic Item","169","Otros"
"9155","Generic Item","53","Otros"
"9156","Generic Item","142","Otros"
"9157","Generic Item","133","Otros"
"9158","Generic Item","45","Otros"
"9159","Generic Item","83","Otros"
"9160","Generic Item","73","Otros"
"9161","Generic Item","142","Otros"
"9162","Generic Item","107","Otros"
"9163","Generic Item","55","Otros"
"9164","Generic Item","136","Otros"
"9165","Generic Item","16","Otros"
"9166","Generic Item","12","Otros"
"9167","Generic Item","30","Otros"
"9168","Generic Item","19","Otros"
"9169","Generic Item","82","Otros"
"9170","Generic Item","177","Otros"
"9171","Generic Item","179","Otros"
"9172","Generic Item","171","Otros"
"9173","Generic Item","89","Otros"
"9174","Generic Item","140","Otros"
"9175","Generic Item","22","Otros"
"9176","Generic Item","191","Otros"
"9177","Generic Item","107","Otros"
"9178","Generic Item","21","Otros"
"9179","Generic Item","19","Otros"
"9180","Generic Item","184","Otros"
"9181","Generic Item","65","Otros"
"9182","Generic Item","84","Otros"
"9183","Generic Item","76","Otros"
"9184","Generic Item","99","Otros"
"9185","Generic Item","52","Otros"
"9186","Generic Item","192","Otros"
"9187","Generic Item","132","Otros"
"9188","Generic Item","181","Otros"
"9189","Generic Item","87","Otros"
"9190","Generic Item","55","Otros"
"9191","Generic Item","113","Otros"
"9192","Generic Item","69","Otros"
"9193","Generic Item","63","Otros"
"9194","Generic Item","99","Otros"
"9195","Generic Item","111","Otros"
"9196","Generic Item","46","Otros"
"9197","Generic Item","55","Otros"
"9198","Generic Item","182","Otros"
"9199","Generic Item","134","Otros"
"9200","Generic Item","190","Otros"
"9201","Generic Item","189","Otros"
"9202","Generic Item","98","Otros"
"9203","Generic Item","49","Otros"
"9204","Generic Item","192","Otros"
"9205","Generic Item","151","Otros"
"9206","Generic Item","51","Otros"
"9207","Generic Item","107","Otros"
"9208","Generic Item","130","Otros"
"9209","Generic Item","131","Otros"
"9210","Generic Item","131","Otros"
"9211","Generic Item","64","Otros"
"9212","Generic Item","133","Otros"
"9213","Generic Item","106","Otros"
"9214","Generic Item","25","Otros"
"9215","Generic Item","150","Otros"
"9216","Generic Item","194","Otros"
"9217","Generic Item","174","Otros"
"9218","Generic Item","191","Otros"
"9219","Generic Item","31","Otros"
"9220","Generic Item","34","Otros"
"9221","Generic Item","121","Otros"
"9222","Generic Item","123","Otros"
"9223","Generic Item","57","Otros"
"9224","Generic Item","72","Otros"
"9225","Generic Item","186","Otros"
"9226","Generic Item","50","Otros"
"9227","Generic Item","68","Otros"
"9228","Generic Item","47","Otros"
"9229","Generic Item","110","Otros"
"9230","Generic Item","170","Otros"
"9231","Generic Item","61","Otros"
"9232","Generic Item","98","Otros"
"9233","Generic Item","30","Otros"
"9234","Generic Item","198","Otros"
"9235","Generic Item","58","Otros"
"9236","Generic Item","169","Otros"
"9237","Generic Item","29","Otros"
"9238","Generic Item","47","Otros"
"9239","Generic Item","15","Otros"
"9240","Generic Item","120","Otros"
"9241","Generic Item","145","Otros"
"9242","Generic Item","185","Otros"
"9243","Generic Item","171","Otros"
"9244","Generic Item","67","Otros"
"9245","Generic Item","33","Otros"
"9246","Generic Item","156","Otros"
"9247","Generic Item","159","Otros"
"9248","Generic Item","146","Otros"
"9249","Generic Item","69","Otros"
"9250","Generic Item","73","Otros"
"9251","Generic Item","14","Otros"
"9252","Generic Item","96","Otros"
"9253","Generic Item","181","Otros"
"9254","Generic Item","129","Otros"
"9255","Generic Item","177","Otros"
"9256","Generic Item","93","Otros"
"9257","Generic Item","89","Otros"
"9258","Generic Item","110","Otros"
"9259","Generic Item","159","Otros"
"9260","Generic Item","107","Otros"
"9261","Generic Item","180","Otros"
"9262","Generic Item","134","Otros"
"9263","Generic Item","172","Otros"
"9264","Generic Item","153","Otros"
"9265","Generic Item","140","Otros"
"9266","Generic Item","116","Otros"
"9267","Generic Item","63","Otros"
"9268","Generic Item","26","Otros"
"9269","Generic Item","111","Otros"
"9270","Generic Item","11","Otros"
"9271","Generic Item","62","Otros"
"9272","Generic Item","171","Otros"
"9273","Generic Item","189","Otros"
"9274","Generic Item","126","Otros"
"9275","Generic Item","112","Otros"
"9276","Generic Item","191","Otros"
"9277","Generic Item","87","Otros"
"9278","Generic Item","178","Otros"
"9279","Generic Item","76","Otros"
"9280","Generic Item","184","Otros"
"9281","Generic Item","118","Otros"
"9282","Generic Item","120","Otros"
"9283","Generic Item","21","Otros"
"9284","Generic Item","48","Otros"
"9285","Generic Item","191","Otros"
"9286","Generic Item","63","Otros"
"9287","Generic Item","88","Otros"
"9288","Generic Item","100","Otros"
"9289","Generic Item","104","Otros"
"9290","Generic Item","142","Otros"
"9291","Generic Item","136","Otros"
"9292","Generic Item","164","Otros"
"9293","Generic Item","75","Otros"
"9294","Generic Item","81","Otros"
"9295","Generic Item","134","Otros"
"9296","Generic Item","199","Otros"
"9297","Generic Item","115","Otros"
"9298","Generic Item","178","Otros"
"9299","Generic Item","18","Otros"
"9300","Generic Item","90","Otros"
"9301","Generic Item","156","Otros"
"9302","Generic Item","55","Otros"
"9303","Generic Item","84","Otros"
"9304","Generic Item","151","Otros"
"9305","Generic Item","50","Otros"
"9306","Generic Item","55","Otros"
"9307","Generic Item","184","Otros"
"9308","Generic Item","64","Otros"
"9309","Generic Item","163","Otros"
"9310","Generic Item","94","Otros"
"9311","Generic Item","118","Otros"
"9312","Generic Item","80","Otros"
"9313","Generic Item","114","Otros"
"9314","Generic Item","188","Otros"
"9315","Generic Item","184","Otros"
"9316","Generic Item","121","Otros"
"9317","Generic Item","165","Otros"
"9318","Generic Item","112","Otros"
"9319","Generic Item","139","Otros"
"9320","Generic Item","197","Otros"
"9321","Generic Item","81","Otros"
"9322","Generic Item","72","Otros"
"9323","Generic Item","120","Otros"
"9324","Generic Item","141","Otros"
"9325","Generic Item","44","Otros"
"9326","Generic Item","154","Otros"
"9327","Generic Item","65","Otros"
"9328","Generic Item","168","Otros"
"9329","Generic Item","89","Otros"
"9330","Generic Item","183","Otros"
"9331","Generic Item","134","Otros"
"9332","Generic Item","116","Otros"
